post_id,tweet_date,entity,entity_name,match_tier,stance,stance_source,indices_used,sectors_used,peers_used,used_fallback,pre_vol,pre_ret_1,pre_ret_3,weekday,after_hours,text,raw_eod,abn_idx_eod,abn_sec_eod,abn_peer_eod,band_eod,label_eod,raw_2d,abn_idx_2d,abn_sec_2d,abn_peer_2d,band_2d,label_2d,raw_3d,abn_idx_3d,abn_sec_3d,abn_peer_3d,band_3d,label_3d,raw_1w,abn_idx_1w,abn_sec_1w,abn_peer_1w,band_1w,label_1w,raw_2w,abn_idx_2w,abn_sec_2w,abn_peer_2w,band_2w,label_2w,raw_3w,abn_idx_3w,abn_sec_3w,abn_peer_3w,band_3w,label_3w,raw_1mo,abn_idx_1mo,abn_sec_1mo,abn_peer_1mo,band_1mo,label_1mo,abn_sec_30m,label_30m,abn_sec_1h,label_1h
115893625622462941,2026-01-14,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.1015,0.005,-0.0007,2,1,"They should be thrown out of the USA. Get it done, NOW! That includes their loser Rep. Omar, who married her brother (gross!). President DJT
Somali Suitcase Stash: Feds say $130 million moved from Ohi",0.0036,0.0045,,,0.0508,NEUTRAL,-0.0194,-0.0212,,,0.0718,NEUTRAL,-0.0043,-0.0053,,,0.0879,NEUTRAL,0.0144,0.0225,,,0.1135,NEUTRAL,-0.023,-0.0294,,,0.1605,NEUTRAL,-0.1059,-0.0989,,,0.1966,NEUTRAL,-0.2182,-0.2042,,,0.2326,NEUTRAL,,NEUTRAL,,NEUTRAL
115893658269457561,2026-01-14,INTC,Intel,direct,neutral,cache,SPY QQQ,SMH,NVDA AMD TSM AVGO,0,0.0373,0.0733,0.1503,2,1,"NATO: Tell Denmark to get them out of here, NOW! Two dogsleds won’t do it! Only the USA can!!!
Danish intel warned last year about Russian and Chinese military goals toward Greenland and Arctic: https",-0.0047,-0.0021,-0.0031,0.0027,0.0186,NEUTRAL,-0.0129,-0.0134,-0.032,-0.0381,0.0264,NEUTRAL,-0.0407,-0.0403,-0.07,-0.0648,0.0323,NEUTRAL,0.1083,0.1171,0.0749,0.1167,0.0417,NEUTRAL,-0.0035,-0.0155,-0.0746,-0.0419,0.0589,NEUTRAL,-0.0072,0.0096,0.0107,0.0602,0.0722,NEUTRAL,-0.0505,-0.0261,-0.0946,-0.0321,0.0854,NEUTRAL,0.0691,NEUTRAL,0.0265,NEUTRAL
115899252938886431,2026-01-15,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.1013,-0.0007,-0.0298,3,1,"If the corrupt politicians of Minnesota don’t obey the law and stop the professional agitators and insurrectionists from attacking the Patriots of I.C.E., who are only trying to do their job, I will i",-0.0222,-0.0188,,,0.0506,NA,-0.0072,-0.003,,,0.0716,NA,-0.0043,0.0202,,,0.0877,NA,0.0587,0.0667,,,0.1133,NA,-0.0308,-0.03,,,0.1602,NA,-0.2201,-0.1957,,,0.1962,NA,-0.214,-0.1956,,,0.2321,NA,,NA,,NA
115905757161594483,2026-01-16,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.1017,-0.0229,-0.0187,4,0,"In Minnesota, the Troublemakers, Agitators, and Insurrectionists are, in many cases, highly paid professionals. The Governor and Mayor don’t know what to do, they have totally lost control, and our cu",0.0051,0.0108,,,0.0506,NEUTRAL,0.021,0.0152,,,0.0716,NEUTRAL,0.0686,0.0577,,,0.0877,NEUTRAL,0.0145,-0.002,,,0.1132,NEUTRAL,-0.1098,-0.1303,,,0.1601,NEUTRAL,-0.1857,-0.204,,,0.1961,NEUTRAL,-0.2428,-0.2498,,,0.232,NEUTRAL,,NEUTRAL,,NEUTRAL
115911321115123547,2026-01-17,JPM,JPMorgan Chase,direct,neutral,cache,SPY DIA,XLF,BAC WFC GS MS,0,0.0151,0.0104,0.005,5,1,"A front page Article in The Fake News Wall Street Journal states, without any verification, that I offered Jamie Dimon, of JPMorgan Chase, the job of Fed Chairman. This statement is totally untrue, th",-0.0113,-0.0071,-0.0037,-0.0058,0.0075,NEUTRAL,-0.0136,-0.0212,-0.0108,-0.006,0.0107,NEUTRAL,-0.0084,-0.0217,-0.0122,-0.014,0.013,NEUTRAL,-0.0169,-0.0332,-0.0132,-0.0063,0.0168,NEUTRAL,0.0063,-0.012,-0.0015,-0.0124,0.0238,NEUTRAL,0.0519,0.0273,0.0457,0.0143,0.0292,NEUTRAL,0.0084,-0.0063,0.0274,0.0051,0.0345,NEUTRAL,0.3881,NEUTRAL,0.0001,NEUTRAL
115915881410679214,2026-01-18,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.1013,0.0154,-0.0086,6,1,"Jimmy Failla’s opening monologue was GREAT. Very funny guy!!! Also, wonderful wife! President DJT",0.0051,0.0108,,,0.0506,NA,0.021,0.0152,,,0.0716,NA,0.0686,0.0577,,,0.0877,NA,0.0145,-0.002,,,0.1132,NA,-0.1098,-0.1303,,,0.1601,NA,-0.1857,-0.204,,,0.1961,NA,-0.2428,-0.2498,,,0.232,NA,,NA,,NA
115919466737908324,2026-01-19,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.1013,0.0154,-0.0086,0,1,"A GREAT NEW BOOK, by NumberOne Bestselling Author, Peter Schweizer, “The Invisible Coup: How American Elites and Foreign Powers Use Immigration as a Weapon,” is out Tuesday. It is both vitally importa",0.0051,0.0108,,,0.0506,NA,0.021,0.0152,,,0.0716,NA,0.0686,0.0577,,,0.0877,NA,0.0145,-0.002,,,0.1132,NA,-0.1098,-0.1303,,,0.1601,NA,-0.1857,-0.204,,,0.1961,NA,-0.2428,-0.2498,,,0.232,NA,,NA,,NA
115923918404792612,2026-01-19,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.1013,0.0154,-0.0086,0,1,"Wow! They have a lot of explaining to do. Corruption at the highest level! President DJT
Michael Cohen says NY prosecutors 'pressured and coerced' him into anti-Trump testimony: https://www.foxnews.co",0.0051,0.0108,,,0.0506,NEUTRAL,0.021,0.0152,,,0.0716,NEUTRAL,0.0686,0.0577,,,0.0877,NEUTRAL,0.0145,-0.002,,,0.1132,NEUTRAL,-0.1098,-0.1303,,,0.1601,NEUTRAL,-0.1857,-0.204,,,0.1961,NEUTRAL,-0.2428,-0.2498,,,0.232,NEUTRAL,,NEUTRAL,,NEUTRAL
115924025571521310,2026-01-19,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.1013,0.0154,-0.0086,0,1,"In Minnesota, there is too much media attention on ICE, who have removed some of the worst murderers and criminals in the World, people let into our Country by Crooked Joe Biden’s horrendous Open Bord",0.0051,0.0108,,,0.0506,NEUTRAL,0.021,0.0152,,,0.0716,NEUTRAL,0.0686,0.0577,,,0.0877,NEUTRAL,0.0145,-0.002,,,0.1132,NEUTRAL,-0.1098,-0.1303,,,0.1601,NEUTRAL,-0.1857,-0.204,,,0.1961,NEUTRAL,-0.2428,-0.2498,,,0.232,NEUTRAL,,NEUTRAL,,NEUTRAL
115924043199702065,2026-01-19,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.1013,0.0154,-0.0086,0,1,"Great interview today of Rodney Scott, CBP Commissioner, by the wonderful Will Cain, on The Will Cain Show! Thank you both!!! President DJT",0.0051,0.0108,,,0.0506,NA,0.021,0.0152,,,0.0716,NA,0.0686,0.0577,,,0.0877,NA,0.0145,-0.002,,,0.1132,NA,-0.1098,-0.1303,,,0.1601,NA,-0.1857,-0.204,,,0.1961,NA,-0.2428,-0.2498,,,0.232,NA,,NA,,NA
115928442608514733,2026-01-20,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.1013,0.0154,-0.0086,1,0,"No single person, or President, has done more for NATO than President Donald J. Trump. If I didn’t come along, there would be no NATO right now!!! It would have been in the ash heap of History. Sad, b",0.0043,-0.0042,,,0.0212,NEUTRAL,0.0512,0.0374,,,0.03,NEUTRAL,0.0327,0.0186,,,0.0367,NEUTRAL,0.0007,-0.0226,,,0.0474,NEUTRAL,-0.1336,-0.1482,,,0.067,NEUTRAL,-0.2004,-0.2188,,,0.0821,NEUTRAL,-0.2488,-0.2559,,,0.0972,NEUTRAL,,NEUTRAL,,NEUTRAL
115939860152214301,2026-01-22,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.038,0.0158,0.0344,3,0,"Fake and Fraudulent Polling should be, virtually, a criminal offense. As an example, all of the Anti Trump Media that covered me during the 2020 Election showed Polls that were knowingly wrong. They k",-0.0215,-0.0231,,,0.0161,NA,-0.0545,-0.0612,,,0.0227,NA,-0.0519,-0.0625,,,0.0279,NA,-0.0882,-0.0968,,,0.036,NA,-0.2663,-0.251,,,0.0509,NA,-0.2667,-0.2567,,,0.0623,NA,-0.3293,-0.3209,,,0.0737,NA,,NA,,NA
115940059516984793,2026-01-22,JPM,JPMorgan Chase,direct,neutral,cache,SPY DIA,XLF,BAC WFC GS MS,0,0.0161,-0.0023,-0.0233,3,0,Trump sues JPMorgan Chase and CEO Jamie Dimon for $5B over alleged 'political' debanking: https://www.foxbusiness.com/politics/trump-sues-jpmorgan-chase-ceo-jamie-dimon-5b-over-alleged-political-deban,-0.0142,-0.0141,-0.0063,-0.0025,0.0078,NEUTRAL,-0.0032,-0.0088,-0.0017,-0.0023,0.011,NEUTRAL,-0.0056,-0.0091,0.0036,-0.0083,0.0135,NEUTRAL,0.0146,0.012,0.0135,0.0021,0.0174,NEUTRAL,0.027,0.0376,0.0308,0.0152,0.0246,NEUTRAL,0.0021,0.0042,0.0358,0.0224,0.0301,NEUTRAL,-0.0143,-0.0069,0.0373,0.0191,0.0356,NEUTRAL,0.0001,NEUTRAL,-0.0024,NEUTRAL
115944336667645170,2026-01-23,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0322,0.0467,0.0663,4,1,"What a great trip to Davos it was. So many things accomplished, including the framework of a deal with NATO on Greenland. Also, the BOARD OF PEACE. WOW!!! MAKE AMERICA GREAT AGAIN!  President DJT",-0.0215,-0.0231,,,0.0161,NA,-0.0545,-0.0612,,,0.0227,NA,-0.0519,-0.0625,,,0.0279,NA,-0.0882,-0.0968,,,0.036,NA,-0.2663,-0.251,,,0.0509,NA,-0.2667,-0.2567,,,0.0623,NA,-0.3293,-0.3209,,,0.0737,NA,,NA,,NA
115945837215795716,2026-01-23,AMZN,Amazon,direct,neutral,cache,SPY QQQ DIA,XLY,TSLA HD MCD NKE,0,0.0162,0.0131,-0.02,4,0,"COUNTDOWN: 7 Days until the World will witness an unforgettable, behind-the-scenes, look at one of the most important events of our time.
MELANIA: TWENTY DAYS TO HISTORY:
https://www.amazon.com/salp/m",-0.0065,-0.0102,-0.0005,-0.0099,0.0082,NEUTRAL,0.0196,0.0142,0.0226,0.0389,0.0116,NEUTRAL,0.0126,0.0061,0.0231,0.0404,0.0143,NEUTRAL,-0.0028,-0.0009,0.0125,0.0271,0.0184,NEUTRAL,-0.1236,-0.1226,-0.0824,-0.1169,0.026,NEUTRAL,-0.1716,-0.1583,-0.1157,-0.1665,0.0319,NEUTRAL,-0.1309,-0.1215,-0.0796,-0.1247,0.0377,NEUTRAL,-0.0019,NEUTRAL,-0.0006,NEUTRAL
115947045496805234,2026-01-23,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0176,0.0446,4,1,I have been briefed on the Record Cold Wave and Historic Winter Storm that will be hitting much of the United States this weekend. The Trump Administration is coordinating with State and Local Officia,-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115947083395862222,2026-01-23,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0321,-0.0176,0.0446,4,1,"I want to thank President Aliyev of Azerbaijan, and Prime Minister Pashinyan of Armenia for upholding the Peace Agreement we signed last August. This was a nasty War, 1 of 8 that I have ended, but now",-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115950424403894234,2026-01-24,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0321,-0.0176,0.0446,5,1,"If Governor Carney thinks he is going to make Canada a “Drop Off Port” for China to send goods and products into the United States, he is sorely mistaken. China will eat Canada alive, completely devou",-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115954417247642839,2026-01-25,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0176,0.0446,6,1,"Jonathan Fahey, former ICE Director, is fantastic on FoxNews in explaining the motives behind the fraudsters and insurrectionists in Minnesota. Great job Jonathon!!! President DJT",-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115956876838938120,2026-01-25,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0176,0.0446,6,1,"Highly Respected Congressman Jamie Comer was GREAT in his Interview this morning with Maria Bartiromo. He said it all concerning Minnesota, Deranged Jack Smith, and many other topics of interest. Jami",-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115956946816324221,2026-01-25,DJT,Trump Media & Technology Group,direct,negative,cache,SPY,,,1,0.0321,-0.0176,0.0446,6,1,"A MUST WATCH. Canada is systematically destroying itself. The China deal is a disaster for them. Will go down as one of the worst deals, of any kind, in history. All their businesses are moving to the",-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115957060813577755,2026-01-25,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0176,0.0446,6,1,China is successfully and completely taking over the once Great Country of Canada. So sad to see it happen. I only hope they leave Ice Hockey alone! President DJT,-0.0209,-0.0242,,,0.0161,NA,-0.0181,-0.0254,,,0.0227,NA,-0.0509,-0.058,,,0.0278,NA,-0.1088,-0.1109,,,0.0359,NA,-0.2012,-0.2014,,,0.0508,NA,-0.2343,-0.2217,,,0.0623,NA,-0.2587,-0.2542,,,0.0737,NA,,NA,,NA
115961647505369753,2026-01-26,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0321,-0.0176,0.0446,0,0,"I am sending Tom Homan to Minnesota tonight. He has not been involved in that area, but knows and likes many of the people there. Tom is tough but fair, and will report directly to me. Separately, a m",-0.0209,-0.0242,,,0.0161,NEUTRAL,-0.0181,-0.0254,,,0.0227,NEUTRAL,-0.0509,-0.058,,,0.0278,NEUTRAL,-0.1088,-0.1109,,,0.0359,NEUTRAL,-0.2012,-0.2014,,,0.0508,NEUTRAL,-0.2343,-0.2217,,,0.0623,NEUTRAL,-0.2587,-0.2542,,,0.0737,NEUTRAL,,NEUTRAL,,NEUTRAL
115962223670668620,2026-01-26,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0321,-0.0176,0.0446,0,0,"Just recovered the last Hostage body in GAZA. Thus, got back ALL 20 of the living Hostages, and ALL of the Dead! AMAZING JOB! Most thought of it as an impossible thing to do. Congratulations to my gre",0.0079,0.006,,,0.0165,NA,-0.0258,-0.0276,,,0.0233,NA,-0.0308,-0.0306,,,0.0286,NA,-0.1181,-0.1199,,,0.0369,NA,-0.1933,-0.1929,,,0.0521,NA,-0.2906,-0.2743,,,0.0638,NA,-0.2205,-0.219,,,0.0755,NA,,NA,,NA
115962472454059914,2026-01-26,AMZN,Amazon,direct,neutral,cache,SPY QQQ DIA,XLY,TSLA HD MCD NKE,0,0.0165,0.0206,0.0353,0,0,"MELANIA, the Movie, is a MUST WATCH. Get your tickets today — Selling out, FAST!
Photo: Regine Mahaux
https://www.amazon.com/salp/melaniamovie?hhf",0.0208,0.0194,0.0212,0.0342,0.0082,NEUTRAL,0.0139,0.0114,0.0218,0.0332,0.0117,NEUTRAL,0.0085,0.0086,0.0211,0.0422,0.0143,NEUTRAL,0.0136,0.0123,0.0199,0.0403,0.0184,NEUTRAL,-0.1292,-0.1285,-0.0869,-0.106,0.0261,NEUTRAL,-0.1608,-0.1442,-0.1062,-0.1589,0.0319,NEUTRAL,-0.1212,-0.1174,-0.0752,-0.0986,0.0378,NEUTRAL,-0.0008,NEUTRAL,0.0004,NEUTRAL
115982747344520072,2026-01-30,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0293,-0.0051,-0.0356,4,1,"Leigh Wambsganss, a Republican running for the State Senate in the  suburbs of Fort Worth, Texas, will be a GREAT Candidate and has my Complete and Total Endorsement. Thank you for your attention to t",-0.0516,-0.0518,,,0.0146,NA,-0.0857,-0.0909,,,0.0207,NA,-0.0954,-0.0921,,,0.0254,NA,-0.1915,-0.171,,,0.0327,NA,-0.1918,-0.1766,,,0.0463,NA,-0.2497,-0.2463,,,0.0567,NA,-0.1777,-0.1699,,,0.0671,NA,,NA,,NA
115983891481988557,2026-01-30,MS,Morgan Stanley,direct,positive,cache,SPY,XLF,JPM BAC WFC GS,0,0.0198,0.0003,0.0029,4,1,I am pleased to announce that I am nominating Kevin Warsh to be the CHAIRMAN OF THE BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM. Kevin currently serves as the Shepard Family Distinguished Visitin,0.0144,0.0141,0.0132,0.0118,0.0099,UP,0.0271,0.0219,0.015,0.0095,0.014,NEUTRAL,0.015,0.0182,0.0122,-0.0116,0.0172,NEUTRAL,-0.0242,-0.0038,-0.0226,-0.0423,0.0222,NEUTRAL,-0.0674,-0.0522,-0.0358,-0.0474,0.0314,NEUTRAL,-0.0266,-0.0232,-0.01,-0.0225,0.0384,NEUTRAL,-0.0733,-0.0655,-0.0343,-0.0081,0.0454,NEUTRAL,0.0,NEUTRAL,0.001,NEUTRAL
115984071734301762,2026-01-30,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0293,-0.0051,-0.0356,4,1,"Their was great speculation that highly respected Kevin Hassett was going to be named Chairman of the Fed, and a great Chairman he would have been but, quite honestly, he is doing such an outstanding ",-0.0516,-0.0518,,,0.0146,NA,-0.0857,-0.0909,,,0.0207,NA,-0.0954,-0.0921,,,0.0254,NA,-0.1915,-0.171,,,0.0327,NA,-0.1918,-0.1766,,,0.0463,NA,-0.2497,-0.2463,,,0.0567,NA,-0.1777,-0.1699,,,0.0671,NA,,NA,,NA
115984113252953391,2026-01-30,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0293,-0.0051,-0.0356,4,1,"Christopher Waller, Rick Rieder, and others, were interviewed for the Fed position. They all would have been outstanding, and have a great and unlimited future with “TRUMP.” Such amazing talent in our",-0.0516,-0.0518,,,0.0146,NA,-0.0857,-0.0909,,,0.0207,NA,-0.0954,-0.0921,,,0.0254,NA,-0.1915,-0.171,,,0.0327,NA,-0.1918,-0.1766,,,0.0463,NA,-0.2497,-0.2463,,,0.0567,NA,-0.1777,-0.1699,,,0.0671,NA,,NA,,NA
115987100169435643,2026-01-31,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0298,-0.0561,-0.0923,5,1,"I am asking all America First Patriots in Texas’ 9th State Senate District to please make a plan to GET OUT AND VOTE on Election Day, Saturday, January 31st, for a phenomenal Candidate, Leigh Wambsgan",-0.0183,-0.0268,,,0.0149,NA,-0.0287,-0.0286,,,0.0211,NA,-0.0076,-0.0027,,,0.0258,NA,-0.0873,-0.0888,,,0.0333,NA,-0.1251,-0.1137,,,0.0471,NA,-0.2064,-0.1959,,,0.0577,NA,-0.1522,-0.1388,,,0.0683,NA,,NA,,NA
115987233609226463,2026-01-31,AMZN,Amazon,direct,neutral,cache,SPY QQQ DIA,XLY,TSLA HD MCD NKE,0,0.0176,-0.0101,-0.022,5,1,"Last night I saw, “MELANIA,” for the second time. The audience loved it, and so do I. Check it out — A MUST SEE!
https://www.amazon.com/salp/melaniamovie?hhf",0.0195,0.0092,0.0093,0.0147,0.0088,NEUTRAL,0.0013,0.0002,-0.0008,-0.0002,0.0125,NEUTRAL,-0.0223,-0.0177,-0.017,-0.047,0.0153,NEUTRAL,-0.1175,-0.1214,-0.0947,-0.1448,0.0197,NEUTRAL,-0.1658,-0.1574,-0.1281,-0.1912,0.0279,NEUTRAL,-0.1386,-0.1257,-0.091,-0.1539,0.0341,NEUTRAL,-0.1241,-0.1086,-0.0713,-0.0991,0.0404,NEUTRAL,0.0284,NEUTRAL,0.0198,NEUTRAL
115987481835523508,2026-01-31,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0298,-0.0561,-0.0923,5,1,Border Czar (Plus!) Tom Homan is doing a FANTASTIC JOB. He is one of a kind. Thank you Tom!!! President DJT,-0.0183,-0.0268,,,0.0149,NEUTRAL,-0.0287,-0.0286,,,0.0211,NEUTRAL,-0.0076,-0.0027,,,0.0258,NEUTRAL,-0.0873,-0.0888,,,0.0333,NEUTRAL,-0.1251,-0.1137,,,0.0471,NEUTRAL,-0.2064,-0.1959,,,0.0577,NEUTRAL,-0.1522,-0.1388,,,0.0683,NEUTRAL,,NEUTRAL,,NEUTRAL
115989916560112535,2026-01-31,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0298,-0.0561,-0.0923,5,1,"The Theft and Fraud in Minnesota is far greater than the 19 Billion Dollars originally projected. The Biden Administration knew this FRAUD was happening, and did absolutely nothing about it. “Scammer”",-0.0183,-0.0268,,,0.0149,NEUTRAL,-0.0287,-0.0286,,,0.0211,NEUTRAL,-0.0076,-0.0027,,,0.0258,NEUTRAL,-0.0873,-0.0888,,,0.0333,NEUTRAL,-0.1251,-0.1137,,,0.0471,NEUTRAL,-0.2064,-0.1959,,,0.0577,NEUTRAL,-0.1522,-0.1388,,,0.0683,NEUTRAL,,NEUTRAL,,NEUTRAL
115991359481785479,2026-01-31,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0298,-0.0561,-0.0923,5,1,"Today is the day! To all Voters in Texas’ 9th State Senate District: GET OUT AND VOTE for a phenomenal Candidate, Leigh Wambsganss. She is a highly successful Entrepreneur, and an incredible supporter",-0.0183,-0.0268,,,0.0149,NA,-0.0287,-0.0286,,,0.0211,NA,-0.0076,-0.0027,,,0.0258,NA,-0.0873,-0.0888,,,0.0333,NA,-0.1251,-0.1137,,,0.0471,NA,-0.2064,-0.1959,,,0.0577,NA,-0.1522,-0.1388,,,0.0683,NA,,NA,,NA
115998440820492604,2026-02-02,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0298,-0.0561,-0.0923,0,1,"The biggest problem our Country has is that the Democrats are SOFT ON CRIME! They want to protect the Criminal, violent and vicious as they may be, at the expense of our great American Citizens and Pa",-0.0183,-0.0268,,,0.0149,NA,-0.0287,-0.0286,,,0.0211,NA,-0.0076,-0.0027,,,0.0258,NA,-0.0873,-0.0888,,,0.0333,NA,-0.1251,-0.1137,,,0.0471,NA,-0.2064,-0.1959,,,0.0577,NA,-0.1522,-0.1388,,,0.0683,NA,,NA,,NA
115999448091565515,2026-02-02,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0298,-0.0561,-0.0923,0,1,"The Grammy Awards are the WORST, virtually unwatchable! CBS is lucky not to have this garbage litter their airwaves any longer. The host, Trevor Noah, whoever he may be, is almost as bad as Jimmy Kimm",-0.0183,-0.0268,,,0.0149,NEUTRAL,-0.0287,-0.0286,,,0.0211,NEUTRAL,-0.0076,-0.0027,,,0.0258,NEUTRAL,-0.0873,-0.0888,,,0.0333,NEUTRAL,-0.1251,-0.1137,,,0.0471,NEUTRAL,-0.2064,-0.1959,,,0.0577,NEUTRAL,-0.1522,-0.1388,,,0.0683,NEUTRAL,,NEUTRAL,,NEUTRAL
115999513470647838,2026-02-02,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0298,-0.0561,-0.0923,0,1,"The Grammy Awards are the WORST, virtually unwatchable! CBS is lucky not to have this garbage litter their airwaves any longer. The host, Trevor Noah, whoever he may be, is almost as bad as Jimmy Kimm",-0.0183,-0.0268,,,0.0149,NEUTRAL,-0.0287,-0.0286,,,0.0211,NEUTRAL,-0.0076,-0.0027,,,0.0258,NEUTRAL,-0.0873,-0.0888,,,0.0333,NEUTRAL,-0.1251,-0.1137,,,0.0471,NEUTRAL,-0.2064,-0.1959,,,0.0577,NEUTRAL,-0.1522,-0.1388,,,0.0683,NEUTRAL,,NEUTRAL,,NEUTRAL
116001521088210593,2026-02-02,DJT,Trump Media & Technology Group,direct,neutral,cache,SPY,,,1,0.0298,-0.0561,-0.0923,0,0,"Two very good guys who were treated so unfairly by Sleepy Joe Biden. But now, they are bigger than ever!!! President DJT",-0.0146,-0.005,,,0.0146,NEUTRAL,0.0069,0.0213,,,0.0206,NEUTRAL,-0.1192,-0.0925,,,0.0252,NEUTRAL,-0.0889,-0.0857,,,0.0326,NEUTRAL,-0.1989,-0.1797,,,0.0461,NEUTRAL,-0.1407,-0.1279,,,0.0564,NEUTRAL,-0.1148,-0.0989,,,0.0668,NEUTRAL,,NEUTRAL,,NEUTRAL
116030041948459285,2026-02-07,DJT,Trump Media & Technology Group,direct,positive,cache,SPY,,,1,0.0384,0.0514,-0.0603,5,1,"We need more competition against THE ENEMY, the Fake News National TV Networks. Letting Good Deals get done like Nexstar - Tegna will help knock out the Fake News because there will be more competitio",0.0009,-0.0057,,,0.0192,NA,-0.0009,-0.0048,,,0.0272,NA,-0.0178,-0.0214,,,0.0333,NA,-0.0249,-0.0137,,,0.0429,NA,-0.1155,-0.1053,,,0.0607,NA,-0.016,-0.0116,,,0.0744,NA,-0.0879,-0.0702,,,0.088,NA,,NA,,NA
116050559055597383,2026-02-11,AAPL,Apple,direct,neutral,cache,SPY QQQ DIA,XLK,MSFT NVDA AMD AVGO,0,0.0157,-0.0034,-0.0072,2,1,Apple News promotes left-leaning media outlets — as it shuts out conservative sites entirely: study: https://nypost.com/2026/02/10/business/apple-news-promotes-left-leaning-media-outlets-as-it-shuts-o,0.0029,0.0087,0.0136,0.019,0.0078,NEUTRAL,-0.0472,-0.0252,-0.0105,-0.0075,0.0111,NEUTRAL,-0.0689,-0.0481,-0.0346,-0.0196,0.0136,NEUTRAL,-0.0377,-0.0223,-0.0128,0.0014,0.0176,NEUTRAL,-0.0017,0.0055,0.0087,0.032,0.0248,NEUTRAL,-0.0443,-0.0254,-0.012,0.0164,0.0304,NEUTRAL,-0.0689,-0.0202,-0.0228,-0.0287,0.036,NEUTRAL,0.019,NEUTRAL,0.0193,NEUTRAL
